original,degraded,score
sharp\PAT_101_1041_658.png,degraded\PAT_101_1041_658.png,0.7082342323029063
sharp\PAT_101_1041_898.png,degraded\PAT_101_1041_898.png,0.9980193815902909
sharp\PAT_1020_111_593.png,degraded\PAT_1020_111_593.png,0.9276641263656675
sharp\PAT_1022_114_756.png,degraded\PAT_1022_114_756.png,0.6369918446934828
sharp\PAT_1022_115_132.png,degraded\PAT_1022_115_132.png,0.7297104500463625
sharp\PAT_1026_124_346.png,degraded\PAT_1026_124_346.png,0.577218946695772
sharp\PAT_1029_135_983.png,degraded\PAT_1029_135_983.png,0.5775988868066877
sharp\PAT_1031_148_29.png,degraded\PAT_1031_148_29.png,0.6130313721560762
sharp\PAT_1031_148_292.png,degraded\PAT_1031_148_292.png,0.6523815042466895
sharp\PAT_1033_153_301.png,degraded\PAT_1033_153_301.png,0.18597396804332061
sharp\PAT_1034_160_819.png,degraded\PAT_1034_160_819.png,0.1283396878996105
sharp\PAT_1034_161_203.png,degraded\PAT_1034_161_203.png,0.5615829438858169
sharp\PAT_1036_169_687.png,degraded\PAT_1036_169_687.png,0.19988884081634073
sharp\PAT_1042_187_746.png,degraded\PAT_1042_187_746.png,0.4204610864164696
sharp\PAT_1046_203_511.png,degraded\PAT_1046_203_511.png,0.9554731475694906
sharp\PAT_104_1754_276.png,degraded\PAT_104_1754_276.png,0.8495438911068867
sharp\PAT_104_1755_320.png,degraded\PAT_104_1755_320.png,0.6884537438174225
sharp\PAT_1051_220_356.png,degraded\PAT_1051_220_356.png,0.9716212475285483
sharp\PAT_1057_242_297.png,degraded\PAT_1057_242_297.png,0.9453142032369223
sharp\PAT_1063_268_704.png,degraded\PAT_1063_268_704.png,0.7268435410624515
sharp\PAT_1063_268_919.png,degraded\PAT_1063_268_919.png,0.7542842243840653
sharp\PAT_1063_269_755.png,degraded\PAT_1063_269_755.png,0.16222776703336314
sharp\PAT_1063_271_448.png,degraded\PAT_1063_271_448.png,0.6671981404121088
sharp\PAT_1064_273_980.png,degraded\PAT_1064_273_980.png,0.6016815847959218
sharp\PAT_1065_275_136.png,degraded\PAT_1065_275_136.png,0.6964522091148657
sharp\PAT_1065_276_231.png,degraded\PAT_1065_276_231.png,0.6629813186215323
sharp\PAT_1065_277_768.png,degraded\PAT_1065_277_768.png,0.28954725365220324
sharp\PAT_1065_278_954.png,degraded\PAT_1065_278_954.png,0.8376147365058515
sharp\PAT_1066_281_698.png,degraded\PAT_1066_281_698.png,0.5863178075225062
sharp\PAT_1066_281_99.png,degraded\PAT_1066_281_99.png,0.1714566306050032
sharp\PAT_106_158_249.png,degraded\PAT_106_158_249.png,0.7192448946866843
sharp\PAT_106_158_270.png,degraded\PAT_106_158_270.png,0.3258966361169959
sharp\PAT_106_159_325.png,degraded\PAT_106_159_325.png,0.9518065256781075
sharp\PAT_1070_308_751.png,degraded\PAT_1070_308_751.png,0.624854595531673
sharp\PAT_1071_312_841.png,degraded\PAT_1071_312_841.png,0.0991729882255019
sharp\PAT_1071_314_500.png,degraded\PAT_1071_314_500.png,0.8605911350017873
sharp\PAT_1072_318_856.png,degraded\PAT_1072_318_856.png,0.6686544764905265
sharp\PAT_1074_322_174.png,degraded\PAT_1074_322_174.png,0.7055274581562585
sharp\PAT_1074_322_662.png,degraded\PAT_1074_322_662.png,0.6475565523876962
sharp\PAT_1074_322_864.png,degraded\PAT_1074_322_864.png,0.733561017351309
sharp\PAT_1075_324_177.png,degraded\PAT_1075_324_177.png,0.3456802784977509
sharp\PAT_107_160_609.png,degraded\PAT_107_160_609.png,0.5949904435081854
sharp\PAT_1082_342_705.png,degraded\PAT_1082_342_705.png,0.6335722115719733
sharp\PAT_1088_373_781.png,degraded\PAT_1088_373_781.png,0.588968480896326
sharp\PAT_1089_375_60.png,degraded\PAT_1089_375_60.png,0.6388779654730504
sharp\PAT_1089_375_677.png,degraded\PAT_1089_375_677.png,0.8087303089149286
sharp\PAT_108_161_423.png,degraded\PAT_108_161_423.png,0.4669310387836466
sharp\PAT_108_161_575.png,degraded\PAT_108_161_575.png,0.6364718119189473
sharp\PAT_108_161_878.png,degraded\PAT_108_161_878.png,0.8450775476367378
sharp\PAT_108_162_526.png,degraded\PAT_108_162_526.png,0.10420082192381395
sharp\PAT_108_424_944.png,degraded\PAT_108_424_944.png,0.9720262835291996
sharp\PAT_1093_379_273.png,degraded\PAT_1093_379_273.png,0.7644965159944855
sharp\PAT_1094_381_355.png,degraded\PAT_1094_381_355.png,0.327638486046589
sharp\PAT_1094_381_446.png,degraded\PAT_1094_381_446.png,0.1844195079911051
sharp\PAT_1094_381_85.png,degraded\PAT_1094_381_85.png,0.6258600609512295
sharp\PAT_109_868_113.png,degraded\PAT_109_868_113.png,0.7564069107958648
sharp\PAT_10_18_830.png,degraded\PAT_10_18_830.png,0.7771625857162362
sharp\PAT_1100_402_375.png,degraded\PAT_1100_402_375.png,0.7929995766068928
sharp\PAT_1102_408_613.png,degraded\PAT_1102_408_613.png,0.6372186075880661
sharp\PAT_1107_427_352.png,degraded\PAT_1107_427_352.png,0.5877600667298317
sharp\PAT_1109_436_141.png,degraded\PAT_1109_436_141.png,0.9154814218579541
sharp\PAT_1109_437_254.png,degraded\PAT_1109_437_254.png,0.5261467339195449
sharp\PAT_110_165_583.png,degraded\PAT_110_165_583.png,0.8494749942394997
sharp\PAT_110_397_52.png,degraded\PAT_110_397_52.png,0.1764942333804844
sharp\PAT_1113_458_387.png,degraded\PAT_1113_458_387.png,0.4943968796883795
sharp\PAT_1118_470_710.png,degraded\PAT_1118_470_710.png,0.7034635084624369
sharp\PAT_1119_472_513.png,degraded\PAT_1119_472_513.png,0.5258912602220209
sharp\PAT_1122_479_664.png,degraded\PAT_1122_479_664.png,0.5160059493016038
sharp\PAT_1124_489_151.png,degraded\PAT_1124_489_151.png,0.9436604337043968
sharp\PAT_1125_492_523.png,degraded\PAT_1125_492_523.png,0.6701680936670096
sharp\PAT_1127_496_945.png,degraded\PAT_1127_496_945.png,0.5507356574419316
sharp\PAT_1128_497_29.png,degraded\PAT_1128_497_29.png,0.5044583208856852
sharp\PAT_1128_497_322.png,degraded\PAT_1128_497_322.png,0.5347785997978073
sharp\PAT_1129_498_930.png,degraded\PAT_1129_498_930.png,0.5884323901492146
sharp\PAT_112_168_360.png,degraded\PAT_112_168_360.png,0.818459998007296
sharp\PAT_112_171_863.png,degraded\PAT_112_171_863.png,0.7328446112223231
sharp\PAT_1130_501_181.png,degraded\PAT_1130_501_181.png,0.2546332076958964
sharp\PAT_1133_510_956.png,degraded\PAT_1133_510_956.png,0.5407531872648123
sharp\PAT_1138_520_154.png,degraded\PAT_1138_520_154.png,0.5706917208516336
sharp\PAT_1139_523_682.png,degraded\PAT_1139_523_682.png,0.8075917777162233
sharp\PAT_113_172_610.png,degraded\PAT_113_172_610.png,0.44865980983399284
sharp\PAT_1141_526_416.png,degraded\PAT_1141_526_416.png,0.591041386908562
sharp\PAT_1145_534_524.png,degraded\PAT_1145_534_524.png,0.4871635849785532
sharp\PAT_1145_534_529.png,degraded\PAT_1145_534_529.png,0.8838851405163177
sharp\PAT_1148_542_708.png,degraded\PAT_1148_542_708.png,0.12993653031107413
sharp\PAT_114_173_213.png,degraded\PAT_114_173_213.png,0.5366910469710495
sharp\PAT_1151_551_241.png,degraded\PAT_1151_551_241.png,0.1602692294174127
sharp\PAT_1153_555_98.png,degraded\PAT_1153_555_98.png,0.7908526635630316
sharp\PAT_1158_570_376.png,degraded\PAT_1158_570_376.png,0.8668118111755838
sharp\PAT_115_1138_870.png,degraded\PAT_115_1138_870.png,0.4376069898487871
sharp\PAT_115_1138_970.png,degraded\PAT_115_1138_970.png,0.28825668414601774
sharp\PAT_115_175_206.png,degraded\PAT_115_175_206.png,0.42288206809890566
sharp\PAT_115_175_283.png,degraded\PAT_115_175_283.png,0.31029840365311184
sharp\PAT_115_176_455.png,degraded\PAT_115_176_455.png,0.6534283304770653
sharp\PAT_115_177_575.png,degraded\PAT_115_177_575.png,0.4563851878391406
sharp\PAT_1170_608_367.png,degraded\PAT_1170_608_367.png,0.7566555027086929
sharp\PAT_1170_609_378.png,degraded\PAT_1170_609_378.png,0.09523927992250232
sharp\PAT_1171_615_468.png,degraded\PAT_1171_615_468.png,0.578377156563194
sharp\PAT_1172_622_420.png,degraded\PAT_1172_622_420.png,0.743628874296293
sharp\PAT_1174_628_915.png,degraded\PAT_1174_628_915.png,0.20956983806009075
sharp\PAT_1176_631_36.png,degraded\PAT_1176_631_36.png,0.9318215950739148
sharp\PAT_1177_633_705.png,degraded\PAT_1177_633_705.png,0.27474588336338446
sharp\PAT_1179_641_735.png,degraded\PAT_1179_641_735.png,0.7582350804819994
sharp\PAT_1181_659_231.png,degraded\PAT_1181_659_231.png,0.39194171625884433
sharp\PAT_1184_676_303.png,degraded\PAT_1184_676_303.png,0.8953410243057645
sharp\PAT_1184_676_904.png,degraded\PAT_1184_676_904.png,0.7512013908001097
sharp\PAT_1185_679_115.png,degraded\PAT_1185_679_115.png,0.7275440919852496
sharp\PAT_1186_680_578.png,degraded\PAT_1186_680_578.png,0.5849337886142998
sharp\PAT_1186_681_457.png,degraded\PAT_1186_681_457.png,0.5969061334575099
sharp\PAT_118_180_386.png,degraded\PAT_118_180_386.png,0.7040863800025823
sharp\PAT_118_180_500.png,degraded\PAT_118_180_500.png,0.8673899082222917
sharp\PAT_1190_700_663.png,degraded\PAT_1190_700_663.png,0.3127503035413972
sharp\PAT_1197_713_520.png,degraded\PAT_1197_713_520.png,0.5708079944563674
sharp\PAT_1198_715_648.png,degraded\PAT_1198_715_648.png,0.5871559658328935
sharp\PAT_1203_724_762.png,degraded\PAT_1203_724_762.png,0.8814101956857282
sharp\PAT_1208_736_599.png,degraded\PAT_1208_736_599.png,0.6402450831173022
sharp\PAT_1210_738_915.png,degraded\PAT_1210_738_915.png,0.43459878489869797
sharp\PAT_1215_752_707.png,degraded\PAT_1215_752_707.png,0.32317967196735253
sharp\PAT_1216_759_365.png,degraded\PAT_1216_759_365.png,0.5975525759204317
sharp\PAT_1216_760_593.png,degraded\PAT_1216_760_593.png,0.6276538444431969
sharp\PAT_1217_762_198.png,degraded\PAT_1217_762_198.png,0.33166278632007734
sharp\PAT_1219_764_111.png,degraded\PAT_1219_764_111.png,0.2582000507565742
sharp\PAT_1223_770_120.png,degraded\PAT_1223_770_120.png,0.4450289914878443
sharp\PAT_1229_794_274.png,degraded\PAT_1229_794_274.png,0.8851008857517525
sharp\PAT_123_187_164.png,degraded\PAT_123_187_164.png,0.5044665769442395
sharp\PAT_1241_824_82.png,degraded\PAT_1241_824_82.png,0.08526605687582968
sharp\PAT_1242_826_903.png,degraded\PAT_1242_826_903.png,0.6215125641909834
sharp\PAT_1243_836_47.png,degraded\PAT_1243_836_47.png,0.5850045575024395
sharp\PAT_1243_837_806.png,degraded\PAT_1243_837_806.png,0.7478252390304783
sharp\PAT_1244_840_975.png,degraded\PAT_1244_840_975.png,0.22016424712187602
sharp\PAT_1245_844_471.png,degraded\PAT_1245_844_471.png,0.6842987826612638
sharp\PAT_1245_845_32.png,degraded\PAT_1245_845_32.png,0.9602820646973486
sharp\PAT_1246_846_111.png,degraded\PAT_1246_846_111.png,0.7045715129961565
sharp\PAT_1246_846_899.png,degraded\PAT_1246_846_899.png,0.613884810148286
sharp\PAT_1247_852_178.png,degraded\PAT_1247_852_178.png,0.7415097046548516
sharp\PAT_1249_861_810.png,degraded\PAT_1249_861_810.png,0.20266957560717327
sharp\PAT_1249_862_658.png,degraded\PAT_1249_862_658.png,0.7608002290562099
sharp\PAT_1255_876_939.png,degraded\PAT_1255_876_939.png,0.227723801589597
sharp\PAT_1256_879_199.png,degraded\PAT_1256_879_199.png,0.8785083048562955
sharp\PAT_1257_887_828.png,degraded\PAT_1257_887_828.png,0.722428497114898
sharp\PAT_1259_892_793.png,degraded\PAT_1259_892_793.png,0.6122307218496851
sharp\PAT_1261_896_349.png,degraded\PAT_1261_896_349.png,0.5339871030757453
sharp\PAT_1264_907_674.png,degraded\PAT_1264_907_674.png,0.9457243582613946
sharp\PAT_1265_908_754.png,degraded\PAT_1265_908_754.png,0.8752955034376324
sharp\PAT_1267_912_371.png,degraded\PAT_1267_912_371.png,0.9665084591964016
sharp\PAT_1269_936_965.png,degraded\PAT_1269_936_965.png,0.29315342576607384
sharp\PAT_126_190_376.png,degraded\PAT_126_190_376.png,0.6921095487735527
sharp\PAT_126_191_304.png,degraded\PAT_126_191_304.png,0.4649564089593655
sharp\PAT_126_192_208.png,degraded\PAT_126_192_208.png,0.9378804550323683
sharp\PAT_1273_952_89.png,degraded\PAT_1273_952_89.png,0.9268543711288165
sharp\PAT_1273_953_510.png,degraded\PAT_1273_953_510.png,0.7841522882288562
sharp\PAT_1274_954_677.png,degraded\PAT_1274_954_677.png,0.2082603993520393
sharp\PAT_1277_964_152.png,degraded\PAT_1277_964_152.png,0.847399641342697
sharp\PAT_1277_964_77.png,degraded\PAT_1277_964_77.png,0.46677818832209567
sharp\PAT_1278_965_701.png,degraded\PAT_1278_965_701.png,0.7491659858060177
sharp\PAT_1278_966_295.png,degraded\PAT_1278_966_295.png,0.8822149466069378
sharp\PAT_1278_967_599.png,degraded\PAT_1278_967_599.png,0.9735948482851033
sharp\PAT_1280_972_605.png,degraded\PAT_1280_972_605.png,0.5871258994027976
sharp\PAT_1280_972_727.png,degraded\PAT_1280_972_727.png,0.6617081451438147
sharp\PAT_1284_995_150.png,degraded\PAT_1284_995_150.png,0.7191274863725716
sharp\PAT_1286_1000_276.png,degraded\PAT_1286_1000_276.png,0.9828483692004065
sharp\PAT_1286_1000_517.png,degraded\PAT_1286_1000_517.png,0.6453818707230172
sharp\PAT_1286_999_846.png,degraded\PAT_1286_999_846.png,0.18076076565436788
sharp\PAT_1288_1003_969.png,degraded\PAT_1288_1003_969.png,0.797280027899079
sharp\PAT_128_194_144.png,degraded\PAT_128_194_144.png,0.4764450749751661
sharp\PAT_1294_1031_466.png,degraded\PAT_1294_1031_466.png,0.8937736847617926
sharp\PAT_1296_1038_1.png,degraded\PAT_1296_1038_1.png,0.6943332806748777
sharp\PAT_1298_1050_519.png,degraded\PAT_1298_1050_519.png,0.4798448626524614
sharp\PAT_1298_1051_831.png,degraded\PAT_1298_1051_831.png,0.5167797874294802
sharp\PAT_1300_1056_532.png,degraded\PAT_1300_1056_532.png,0.632077241324161
sharp\PAT_1301_1063_739.png,degraded\PAT_1301_1063_739.png,0.294840796816814
sharp\PAT_1303_1077_501.png,degraded\PAT_1303_1077_501.png,0.4954020420797876
sharp\PAT_1304_1079_859.png,degraded\PAT_1304_1079_859.png,0.9278980036156962
sharp\PAT_1304_1081_84.png,degraded\PAT_1304_1081_84.png,0.782503292469642
sharp\PAT_1304_3507_308.png,degraded\PAT_1304_3507_308.png,0.6882172255820783
sharp\PAT_1305_1082_88.png,degraded\PAT_1305_1082_88.png,0.4984280786389343
sharp\PAT_1306_1086_124.png,degraded\PAT_1306_1086_124.png,0.6098084411264009
sharp\PAT_1306_1086_762.png,degraded\PAT_1306_1086_762.png,0.8816453216823265
sharp\PAT_1307_1088_252.png,degraded\PAT_1307_1088_252.png,0.6697184899217596
sharp\PAT_1307_1092_878.png,degraded\PAT_1307_1092_878.png,0.5375894366921659
sharp\PAT_1308_1095_117.png,degraded\PAT_1308_1095_117.png,0.8540453247219015
sharp\PAT_1309_1096_393.png,degraded\PAT_1309_1096_393.png,0.9160647851515018
sharp\PAT_1310_1097_774.png,degraded\PAT_1310_1097_774.png,0.6505760082148301
sharp\PAT_1312_1102_578.png,degraded\PAT_1312_1102_578.png,0.8733791519903972
sharp\PAT_1313_1105_284.png,degraded\PAT_1313_1105_284.png,0.884370829193524
sharp\PAT_1314_1108_442.png,degraded\PAT_1314_1108_442.png,0.6781611744908836
sharp\PAT_1315_1110_317.png,degraded\PAT_1315_1110_317.png,0.2597497823655561
sharp\PAT_1316_1114_517.png,degraded\PAT_1316_1114_517.png,0.7772868474729872
sharp\PAT_1317_1130_656.png,degraded\PAT_1317_1130_656.png,0.38405714551292586
sharp\PAT_131_197_260.png,degraded\PAT_131_197_260.png,0.49326172740792795
sharp\PAT_131_197_974.png,degraded\PAT_131_197_974.png,0.16325859391599576
sharp\PAT_1326_1156_139.png,degraded\PAT_1326_1156_139.png,0.14444412276658042
sharp\PAT_1326_1156_163.png,degraded\PAT_1326_1156_163.png,0.29390529371980983
sharp\PAT_1326_1156_783.png,degraded\PAT_1326_1156_783.png,0.9362104453271842
sharp\PAT_1329_1167_230.png,degraded\PAT_1329_1167_230.png,0.439958298521255
sharp\PAT_1329_1168_620.png,degraded\PAT_1329_1168_620.png,0.4387012927894326
sharp\PAT_132_198_114.png,degraded\PAT_132_198_114.png,0.7355765663578411
sharp\PAT_1330_1172_722.png,degraded\PAT_1330_1172_722.png,0.16495863731930882
sharp\PAT_1331_1173_380.png,degraded\PAT_1331_1173_380.png,0.7483827038458976
sharp\PAT_1332_1174_839.png,degraded\PAT_1332_1174_839.png,0.8521953494462032
sharp\PAT_1333_1177_261.png,degraded\PAT_1333_1177_261.png,0.8834033595836598
sharp\PAT_1333_1177_434.png,degraded\PAT_1333_1177_434.png,0.501457875487617
sharp\PAT_1334_1178_413.png,degraded\PAT_1334_1178_413.png,0.9336529353541233
sharp\PAT_1335_1181_21.png,degraded\PAT_1335_1181_21.png,0.7270738220935099
sharp\PAT_1340_1207_304.png,degraded\PAT_1340_1207_304.png,0.3081806780196348
sharp\PAT_1341_1212_539.png,degraded\PAT_1341_1212_539.png,0.7810037688064281
sharp\PAT_1343_1217_404.png,degraded\PAT_1343_1217_404.png,0.39012825744481505
sharp\PAT_1344_1222_456.png,degraded\PAT_1344_1222_456.png,0.27248661599210205
sharp\PAT_1345_1223_175.png,degraded\PAT_1345_1223_175.png,0.85203105559176
sharp\PAT_1347_1226_928.png,degraded\PAT_1347_1226_928.png,0.26319158658299935
sharp\PAT_1349_1229_828.png,degraded\PAT_1349_1229_828.png,0.15845449033159237
sharp\PAT_134_201_587.png,degraded\PAT_134_201_587.png,0.6656390870667649
sharp\PAT_1350_1230_878.png,degraded\PAT_1350_1230_878.png,0.8429958492633091
sharp\PAT_1350_1230_925.png,degraded\PAT_1350_1230_925.png,0.4483027032698233
sharp\PAT_1351_1231_203.png,degraded\PAT_1351_1231_203.png,0.8388956872232008
sharp\PAT_135_202_105.png,degraded\PAT_135_202_105.png,0.21639446791216913
sharp\PAT_135_202_593.png,degraded\PAT_135_202_593.png,0.7725760297277714
sharp\PAT_135_202_695.png,degraded\PAT_135_202_695.png,0.5622206413991012
sharp\PAT_1364_1246_143.png,degraded\PAT_1364_1246_143.png,0.753937386908185
sharp\PAT_1364_1246_238.png,degraded\PAT_1364_1246_238.png,0.9221632533793794
sharp\PAT_1364_1246_420.png,degraded\PAT_1364_1246_420.png,0.08741336585946184
sharp\PAT_1364_1246_447.png,degraded\PAT_1364_1246_447.png,0.9082954325424433
sharp\PAT_1364_1246_583.png,degraded\PAT_1364_1246_583.png,0.1304106823822277
sharp\PAT_1364_1246_927.png,degraded\PAT_1364_1246_927.png,0.8472996634474858
sharp\PAT_1365_1253_912.png,degraded\PAT_1365_1253_912.png,0.8324023793271844
sharp\PAT_1367_1264_801.png,degraded\PAT_1367_1264_801.png,0.2435586537926728
sharp\PAT_1369_1269_370.png,degraded\PAT_1369_1269_370.png,0.9248481444019458
sharp\PAT_1369_1270_496.png,degraded\PAT_1369_1270_496.png,0.8435925004031617
sharp\PAT_136_203_436.png,degraded\PAT_136_203_436.png,0.321348713313913
sharp\PAT_1370_1273_41.png,degraded\PAT_1370_1273_41.png,0.9047520852961597
sharp\PAT_1370_1274_515.png,degraded\PAT_1370_1274_515.png,0.7184863135615878
sharp\PAT_1371_1276_145.png,degraded\PAT_1371_1276_145.png,0.3992025083228523
sharp\PAT_1371_1278_533.png,degraded\PAT_1371_1278_533.png,0.7491899689650696
sharp\PAT_1374_1285_735.png,degraded\PAT_1374_1285_735.png,0.4636115059762278
sharp\PAT_1374_1286_494.png,degraded\PAT_1374_1286_494.png,0.3206384946314568
sharp\PAT_1374_1286_775.png,degraded\PAT_1374_1286_775.png,0.261618680980392
sharp\PAT_1374_1286_939.png,degraded\PAT_1374_1286_939.png,0.7344807928981771
sharp\PAT_1376_1297_686.png,degraded\PAT_1376_1297_686.png,0.23036035564274346
sharp\PAT_1379_1300_924.png,degraded\PAT_1379_1300_924.png,0.22722681500173736
sharp\PAT_1379_4145_486.png,degraded\PAT_1379_4145_486.png,0.44444167941235324
sharp\PAT_1381_1314_517.png,degraded\PAT_1381_1314_517.png,0.24284152839478693
sharp\PAT_1388_3513_146.png,degraded\PAT_1388_3513_146.png,0.19054254189509406
sharp\PAT_138_205_296.png,degraded\PAT_138_205_296.png,0.7796303345472074
sharp\PAT_138_206_507.png,degraded\PAT_138_206_507.png,0.7966325193880054
sharp\PAT_1390_1346_709.png,degraded\PAT_1390_1346_709.png,0.1449858088074244
sharp\PAT_1391_1351_396.png,degraded\PAT_1391_1351_396.png,0.6950054084534051
sharp\PAT_1392_1352_778.png,degraded\PAT_1392_1352_778.png,0.5595279092347192
sharp\PAT_1392_1352_828.png,degraded\PAT_1392_1352_828.png,0.7486885338145772
sharp\PAT_1393_1354_535.png,degraded\PAT_1393_1354_535.png,0.9809449335816375
sharp\PAT_1396_1360_4.png,degraded\PAT_1396_1360_4.png,0.4279264035910373
sharp\PAT_1397_1361_183.png,degraded\PAT_1397_1361_183.png,0.8474993683384218
sharp\PAT_1399_1367_121.png,degraded\PAT_1399_1367_121.png,0.48015544214468114
sharp\PAT_139_207_342.png,degraded\PAT_139_207_342.png,0.6081879980350561
sharp\PAT_13_21_350.png,degraded\PAT_13_21_350.png,0.6481405578051055
sharp\PAT_1400_1372_276.png,degraded\PAT_1400_1372_276.png,0.5125909158779005
sharp\PAT_1401_1373_881.png,degraded\PAT_1401_1373_881.png,0.7323297385617569
sharp\PAT_1401_1374_593.png,degraded\PAT_1401_1374_593.png,0.11719794911720766
sharp\PAT_1402_1376_160.png,degraded\PAT_1402_1376_160.png,0.6173141246791837
sharp\PAT_1402_1376_507.png,degraded\PAT_1402_1376_507.png,0.14478432956378726
sharp\PAT_1402_1377_799.png,degraded\PAT_1402_1377_799.png,0.8822247673042872
sharp\PAT_1402_1377_959.png,degraded\PAT_1402_1377_959.png,0.5415771317792821
sharp\PAT_1403_1392_407.png,degraded\PAT_1403_1392_407.png,0.16975268991782957
sharp\PAT_1403_1392_848.png,degraded\PAT_1403_1392_848.png,0.9962272513643085
sharp\PAT_1405_1395_96.png,degraded\PAT_1405_1395_96.png,0.22827916856978187
sharp\PAT_1406_1396_511.png,degraded\PAT_1406_1396_511.png,0.873216396101961
sharp\PAT_1407_1402_347.png,degraded\PAT_1407_1402_347.png,0.7128852774425515
sharp\PAT_1407_1402_562.png,degraded\PAT_1407_1402_562.png,0.2159031651961272
sharp\PAT_1407_1402_734.png,degraded\PAT_1407_1402_734.png,0.7910054870408825
sharp\PAT_1408_1404_929.png,degraded\PAT_1408_1404_929.png,0.7506915950283268
sharp\PAT_1410_1410_46.png,degraded\PAT_1410_1410_46.png,0.3728167396512103
sharp\PAT_1411_1415_723.png,degraded\PAT_1411_1415_723.png,0.5445240259174204
sharp\PAT_1414_1426_124.png,degraded\PAT_1414_1426_124.png,0.6100780902928409
sharp\PAT_1414_1429_53.png,degraded\PAT_1414_1429_53.png,0.5619038715969654
sharp\PAT_1414_1429_59.png,degraded\PAT_1414_1429_59.png,0.9723383275592982
sharp\PAT_1414_1431_754.png,degraded\PAT_1414_1431_754.png,0.9173593094513783
sharp\PAT_1414_1432_969.png,degraded\PAT_1414_1432_969.png,0.6631764655786209
sharp\PAT_1414_1433_570.png,degraded\PAT_1414_1433_570.png,0.8091567008227956
sharp\PAT_1414_1433_806.png,degraded\PAT_1414_1433_806.png,0.9970981028980344
sharp\PAT_1415_1437_527.png,degraded\PAT_1415_1437_527.png,0.8109863420128579
sharp\PAT_1415_1437_743.png,degraded\PAT_1415_1437_743.png,0.876885953860544
sharp\PAT_1415_1439_295.png,degraded\PAT_1415_1439_295.png,0.5928019304870953
sharp\PAT_1415_1440_629.png,degraded\PAT_1415_1440_629.png,0.845367727702637
sharp\PAT_1418_1447_334.png,degraded\PAT_1418_1447_334.png,0.8016661267590456
sharp\PAT_1418_1447_360.png,degraded\PAT_1418_1447_360.png,0.6453439832224537
sharp\PAT_1418_1448_307.png,degraded\PAT_1418_1448_307.png,0.3542509807633327
sharp\PAT_1418_1449_580.png,degraded\PAT_1418_1449_580.png,0.9299946894517404
sharp\PAT_1418_1452_948.png,degraded\PAT_1418_1452_948.png,0.5540149640571479
sharp\PAT_141_209_438.png,degraded\PAT_141_209_438.png,0.5691148570695691
sharp\PAT_1420_1460_733.png,degraded\PAT_1420_1460_733.png,0.3746758064430506
sharp\PAT_1420_1460_951.png,degraded\PAT_1420_1460_951.png,0.8434057754691519
sharp\PAT_1420_1461_93.png,degraded\PAT_1420_1461_93.png,0.36437582029288845
sharp\PAT_1421_1464_297.png,degraded\PAT_1421_1464_297.png,0.23434365486938363
sharp\PAT_1423_1472_18.png,degraded\PAT_1423_1472_18.png,0.6936025772282705
sharp\PAT_1427_1485_119.png,degraded\PAT_1427_1485_119.png,0.13964391691351039
sharp\PAT_1428_1489_38.png,degraded\PAT_1428_1489_38.png,0.5079741095638285
sharp\PAT_1428_1489_454.png,degraded\PAT_1428_1489_454.png,0.9618841313163966
sharp\PAT_142_210_904.png,degraded\PAT_142_210_904.png,0.23443385120683888
sharp\PAT_1431_1495_931.png,degraded\PAT_1431_1495_931.png,0.1481420113753352
sharp\PAT_1432_1497_328.png,degraded\PAT_1432_1497_328.png,0.4478777878791589
sharp\PAT_1433_1499_29.png,degraded\PAT_1433_1499_29.png,0.625638975214702
sharp\PAT_1439_1521_868.png,degraded\PAT_1439_1521_868.png,0.9535699277762602
sharp\PAT_1439_1522_320.png,degraded\PAT_1439_1522_320.png,0.20959152372997358
sharp\PAT_143_213_489.png,degraded\PAT_143_213_489.png,0.5872236260940321
sharp\PAT_1441_1531_670.png,degraded\PAT_1441_1531_670.png,0.7626686734766754
sharp\PAT_1443_1536_166.png,degraded\PAT_1443_1536_166.png,0.9653470876966328
sharp\PAT_1450_1556_114.png,degraded\PAT_1450_1556_114.png,0.8345226495812674
sharp\PAT_1451_1560_616.png,degraded\PAT_1451_1560_616.png,0.43200236924756197
sharp\PAT_1451_1561_100.png,degraded\PAT_1451_1561_100.png,0.7868653634167275
sharp\PAT_1451_1562_545.png,degraded\PAT_1451_1562_545.png,0.7769513229091315
sharp\PAT_1452_1564_377.png,degraded\PAT_1452_1564_377.png,0.9599021948356962
sharp\PAT_1452_1564_509.png,degraded\PAT_1452_1564_509.png,0.4708336139641687
sharp\PAT_1453_1565_529.png,degraded\PAT_1453_1565_529.png,0.5209119114149147
sharp\PAT_1453_1566_310.png,degraded\PAT_1453_1566_310.png,0.5216080036904298
sharp\PAT_1455_1585_690.png,degraded\PAT_1455_1585_690.png,0.6109658652812211
sharp\PAT_145_216_110.png,degraded\PAT_145_216_110.png,0.562468791092387
sharp\PAT_145_216_158.png,degraded\PAT_145_216_158.png,0.6550578557896297
sharp\PAT_145_216_924.png,degraded\PAT_145_216_924.png,0.6579128858414368
sharp\PAT_1460_1598_708.png,degraded\PAT_1460_1598_708.png,0.8444013999446789
sharp\PAT_1460_1598_746.png,degraded\PAT_1460_1598_746.png,0.9083991249738168
sharp\PAT_1461_1600_867.png,degraded\PAT_1461_1600_867.png,0.6562279149382663
sharp\PAT_1464_1612_284.png,degraded\PAT_1464_1612_284.png,0.9213101091788592
